,original,Texto,endereço,tipo
2118,"OBS.: Compete privativamente ao Ministério Público promover o inquérito civil , JÁ A  ação civil pública É DE COMPETÊNCIA CONCORRENTE.","OBS.: Compete privativamente ao Ministério Público promover o inquérito civil , JÁ A  ação civil pública É DE COMPETÊNCIA CONCORRENTE.","cf88,3,15,28,,133,915,,",questao
2119,"OBS.: Compete privativamente ao MP promover o inquérito civil e, DE FORMA CONCORRENTE, a ação civil pública para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos.","OBS.: Compete privativamente ao MP promover o inquérito civil e, DE FORMA CONCORRENTE, a ação civil pública para a proteção do patrimônio público e social, do meio ambiente e de outros interesses difusos e coletivos.","cf88,3,15,28,,133,915,,",questao
2120,"OBS.: Compete ao MP, com exclusividade, promover o inquérito civil e, DE FORMA CONCORRENTE, a ação civil pública para a proteção do patrimônio público e social e do meio ambiente.","OBS.: Compete ao MP, com exclusividade, promover o inquérito civil e, DE FORMA CONCORRENTE, a ação civil pública para a proteção do patrimônio público e social e do meio ambiente.","cf88,3,15,28,,133,915,,",questao
2121,"OBS.: NÃO Compete ao Ministério Público promover privativamente a ação civil pública, MAS SIM PROMOVER PRIVATIVAMENTE A AÇÃO PENAL PÚBLICA.","OBS.: NÃO Compete ao Ministério Público promover privativamente a ação civil pública, MAS SIM PROMOVER PRIVATIVAMENTE A AÇÃO PENAL PÚBLICA.","cf88,3,15,28,,133,915,,",questao
2122,"OBS.: Compete ao Ministério Público, MAS NÃO DE FORMA PRIVATIVA, a ação civil pública para a proteção do meio ambiente.","OBS.: Compete ao Ministério Público, MAS NÃO DE FORMA PRIVATIVA, a ação civil pública para a proteção do meio ambiente.","cf88,3,15,28,,133,915,,",questao
2123,"OBS.: Compete privativamente ao MP promover o inquérito civil, para a proteção do patrimônio público e social, do meio ambiente e de interesses difusos e coletivos. MAS a ação civil pública É DE COMPETÊNCIA CONCORRENTE.","OBS.: Compete privativamente ao MP promover o inquérito civil, para a proteção do patrimônio público e social, do meio ambiente e de interesses difusos e coletivos. MAS a ação civil pública É DE COMPETÊNCIA CONCORRENTE.","cf88,3,15,28,,133,915,,",questao
2125,"OBS.: Ao dispor sobre o Ministério Público como função essencial à Justiça, a Constituição da República estabelece que suas funções só podem ser exercidas por integrantes da carreira, que deverão residir na comarca da respectiva lotação, salvo autorização DO CHEFE DA INSTITUIÇÃO","OBS.: Ao dispor sobre o Ministério Público como função essencial à Justiça, a Constituição da República estabelece que suas funções só podem ser exercidas por integrantes da carreira, que deverão residir na comarca da respectiva lotação, salvo autorização DO CHEFE DA INSTITUIÇÃO","cf88,3,15,28,,133,916,,",questao
2130,OBS.: O cargo de chefe do MP estadual e o de chefe do MP junto ao tribunal de contas do estado NÃO poderão ser acumulados pelo procurador-geral de justiça.,OBS.: O cargo de chefe do MP estadual e o de chefe do MP junto ao tribunal de contas do estado NÃO poderão ser acumulados pelo procurador-geral de justiça.,"cf88,3,15,28,,134,,,",questao
2131,"OBS.: Aos membros do MPE junto ao TCE/BA devem ser aplicados os direitos, as vedações e a forma de investidura aplicados aos demais membros do MP.","OBS.: Aos membros do MPE junto ao TCE/BA devem ser aplicados os direitos, as vedações e a forma de investidura aplicados aos demais membros do MP.","cf88,3,15,28,,134,,,",questao
2132,"OBS.: Embora os Ministérios Públicos (MPs) junto aos tribunais de contas sejam órgãos autônomos e independentes do MPU e dos MPs dos estados, aplicam-se aos seus membros os mesmos direitos, vedações e forma de investidura.","OBS.: Embora os Ministérios Públicos (MPs) junto aos tribunais de contas sejam órgãos autônomos e independentes do MPU e dos MPs dos estados, aplicam-se aos seus membros os mesmos direitos, vedações e forma de investidura.","cf88,3,15,28,,134,,,",questao
2133,"OBS.: Os membros do MP junto ao TCU ocupam cargos vitalícios, providos por concurso público específico; são titulares dos mesmos direitos atribuídos aos membros do MP comum e sujeitos às mesmas vedações a que estes se submetem.","OBS.: Os membros do MP junto ao TCU ocupam cargos vitalícios, providos por concurso público específico; são titulares dos mesmos direitos atribuídos aos membros do MP comum e sujeitos às mesmas vedações a que estes se submetem.","cf88,3,15,28,,134,,,",questao
2135,"OBS.: O CNMP é composto por QUATROZE membros nomeados para um mandato de DOIS anos pelo presidente da República, depois de aprovada a sua escolha pela maioria absoluta do Senado Federal, sendo admitida uma recondução.","OBS.: O CNMP é composto por QUATROZE membros nomeados para um mandato de DOIS anos pelo presidente da República, depois de aprovada a sua escolha pela maioria absoluta do Senado Federal, sendo admitida uma recondução.","cf88,3,15,28,,135,,,",questao
2136,"OBS.: É certo que o Conselho Nacional do Ministério Público compõe-se de 14 membros com mais de trinta e cinco e menos de sessenta e seis anos de idade, com mandato de dois anos, admitida uma recondução.","OBS.: É certo que o Conselho Nacional do Ministério Público compõe-se de 14 membros com mais de trinta e cinco e menos de sessenta e seis anos de idade, com mandato de dois anos, admitida uma recondução.","cf88,3,15,28,,135,,,",questao
2137,OBS.: O Conselho Nacional do Ministério Público compõe-se de QUATORZE membros nomeados pelo Presidente da República.,OBS.: O Conselho Nacional do Ministério Público compõe-se de QUATORZE membros nomeados pelo Presidente da República.,"cf88,3,15,28,,135,,,",questao
2138,"OBS.: Os mandatos dos membros do Conselho Nacional do Ministério Público terão duração de DOIS anos, admitida uma recondução.","OBS.: Os mandatos dos membros do Conselho Nacional do Ministério Público terão duração de DOIS anos, admitida uma recondução.","cf88,3,15,28,,135,,,",questao
2140,OBS.: A confirmação do procurador-geral da República para a presidência do CNMP NÃO depende de aprovação do Senado Federal.,OBS.: A confirmação do procurador-geral da República para a presidência do CNMP NÃO depende de aprovação do Senado Federal.,"cf88,3,15,28,,135,920,,",questao
2141,OBS.: Compete ao Procurador-Geral da REPÚBLICA presidir o Conselho Nacional do Ministério Público.,OBS.: Compete ao Procurador-Geral da REPÚBLICA presidir o Conselho Nacional do Ministério Público.,"cf88,3,15,28,,135,920,,",questao
2144,"OBS.: Integram o CNMP, entre outros, 3 (TRÊS) membros do MP dos estados, escolhidos pelo colégio de procuradores-gerais de justiça dos estados.","OBS.: Integram o CNMP, entre outros, 3 (TRÊS) membros do MP dos estados, escolhidos pelo colégio de procuradores-gerais de justiça dos estados.","cf88,3,15,28,,135,922,,",questao
2146,"OBS.: Para compor o CNMP, cabe ao STF indicar um juiz, mas, para a efetivação do indicado como membro do referido conselho, a indicação deverá ser aprovada por maioria absoluta dos membros do Senado Federal.","OBS.: Para compor o CNMP, cabe ao STF indicar um juiz, mas, para a efetivação do indicado como membro do referido conselho, a indicação deverá ser aprovada por maioria absoluta dos membros do Senado Federal.","cf88,3,15,28,,135,923,,",questao
2147,"OBS.: Para compor o CNMP, cabe ao STF indicar um juiz, mas, para a efetivação do indicado como membro do referido conselho, a indicação deverá ser aprovada por maioria absoluta dos membros do Senado Federal.","OBS.: Para compor o CNMP, cabe ao STF indicar um juiz, mas, para a efetivação do indicado como membro do referido conselho, a indicação deverá ser aprovada por maioria absoluta dos membros do Senado Federal.","cf88,3,15,28,,135,923,,",questao
2149,"OBS.: O Conselho Nacional do Ministério Público será composto, dentre outros membros, de DOIS advogados, indicados pelo Conselho Federal da Ordem dos Advogados do Brasil.","OBS.: O Conselho Nacional do Ministério Público será composto, dentre outros membros, de DOIS advogados, indicados pelo Conselho Federal da Ordem dos Advogados do Brasil.","cf88,3,15,28,,135,924,,",questao
2151,"OBS.: No que se refere à composição do CNMP, a CF NÃO veda expressamente que a escolha de um cidadão pela Câmara dos Deputados e de outro pelo Senado Federal recaia sobre membro do MP.","OBS.: No que se refere à composição do CNMP, a CF NÃO veda expressamente que a escolha de um cidadão pela Câmara dos Deputados e de outro pelo Senado Federal recaia sobre membro do MP.","cf88,3,15,28,,135,925,,",questao
2152,"OBS.: Comporão o CNMP, além de membros do MPU e dos MPs dos estados, da magistratura e da advocacia, dois cidadãos de notável saber jurídico e reputação ilibada, um indicado pela Câmara dos Deputados e o outro, pelo Senado Federal.","OBS.: Comporão o CNMP, além de membros do MPU e dos MPs dos estados, da magistratura e da advocacia, dois cidadãos de notável saber jurídico e reputação ilibada, um indicado pela Câmara dos Deputados e o outro, pelo Senado Federal.","cf88,3,15,28,,135,925,,",questao
2155,"OBS.: O Conselho Nacional do Ministério Público somente exercerá o controle da atuação administrativa e FINANCEIRA do Ministério Público, E NÃO TEM COMPETÊNCIA PARA EXCERCER O CONTROLE JURISDICIONAL.","OBS.: O Conselho Nacional do Ministério Público somente exercerá o controle da atuação administrativa e FINANCEIRA do Ministério Público, E NÃO TEM COMPETÊNCIA PARA EXCERCER O CONTROLE JURISDICIONAL.","cf88,3,15,28,,135,927,,",questao
2156,"OBS.: O Ministério Público do Estado, na condição de integrante do Ministério Público, está sujeito ao controle de sua atuação administrativa e financeira pelo Conselho Nacional do Ministério Público.","OBS.: O Ministério Público do Estado, na condição de integrante do Ministério Público, está sujeito ao controle de sua atuação administrativa e financeira pelo Conselho Nacional do Ministério Público.","cf88,3,15,28,,135,927,,",questao
2157,OBS.: Cabe ao CNMP efetuar o controle da atuação administrativa e financeira do MP e do cumprimento dos deveres funcionais de seus membros.,OBS.: Cabe ao CNMP efetuar o controle da atuação administrativa e financeira do MP e do cumprimento dos deveres funcionais de seus membros.,"cf88,3,15,28,,135,927,,",questao
2158,"OBS.: É certo que o Conselho Nacional do Ministério Público possui, dentre outras atribuições, o controle da atuação administrativa e financeira do Ministério Público e do cumprimento dos deveres funcionais de seus membros.","OBS.: É certo que o Conselho Nacional do Ministério Público possui, dentre outras atribuições, o controle da atuação administrativa e financeira do Ministério Público e do cumprimento dos deveres funcionais de seus membros.","cf88,3,15,28,,135,927,,",questao
