,original,Texto,endereço,tipo
2744,§ 2º As empresas públicas e as sociedades de economia mista não poderão gozar de privilégios fiscais não extensivos às do setor privado.,§ 2º As empresas públicas e as sociedades de economia mista não poderão gozar de privilégios fiscais não extensivos às do setor privado.,"cf88,6,21,,,190,1191,,",par
2747,§ 3º A lei regulamentará as relações da empresa pública com o Estado e a sociedade.,§ 3º A lei regulamentará as relações da empresa pública com o Estado e a sociedade.,"cf88,6,21,,,190,1192,,",par
2748,"§ 4º - lei reprimirá o abuso do poder econômico que vise à dominação dos mercados, à eliminação da concorrência e ao aumento arbitrário dos lucros.","§ 4º - lei reprimirá o abuso do poder econômico que vise à dominação dos mercados, à eliminação da concorrência e ao aumento arbitrário dos lucros.","cf88,6,21,,,190,1193,,",par
2749,"§ 5º A lei, sem prejuízo da responsabilidade individual dos dirigentes da pessoa jurídica, estabelecerá a responsabilidade desta, sujeitando-a às punições compatíveis com sua natureza, nos atos praticados contra a ordem econômica e financeira e contra a economia popular.","§ 5º A lei, sem prejuízo da responsabilidade individual dos dirigentes da pessoa jurídica, estabelecerá a responsabilidade desta, sujeitando-a às punições compatíveis com sua natureza, nos atos praticados contra a ordem econômica e financeira e contra a economia popular.","cf88,6,21,,,190,1194,,",par
2750,"Art. 174. Como agente normativo e regulador da atividade econômica, o Estado exercerá, na forma da lei, as funções de fiscalização, incentivo e planejamento, sendo este determinante para o setor público e indicativo para o setor privado.","Art. 174. Como agente normativo e regulador da atividade econômica, o Estado exercerá, na forma da lei, as funções de fiscalização, incentivo e planejamento, sendo este determinante para o setor público e indicativo para o setor privado.","cf88,6,21,,,191,,,",art
2751,"§ 1º A lei estabelecerá as diretrizes e bases do planejamento do desenvolvimento nacional equilibrado, o qual incorporará e compatibilizará os planos nacionais e regionais de desenvolvimento.","§ 1º A lei estabelecerá as diretrizes e bases do planejamento do desenvolvimento nacional equilibrado, o qual incorporará e compatibilizará os planos nacionais e regionais de desenvolvimento.","cf88,6,21,,,191,1195,,",par
2752,§ 2º A lei apoiará e estimulará o cooperativismo e outras formas de associativismo.,§ 2º A lei apoiará e estimulará o cooperativismo e outras formas de associativismo.,"cf88,6,21,,,191,1196,,",par
2753,"§ 3º O Estado favorecerá a organização da atividade garimpeira em cooperativas, levando em conta a proteção do meio ambiente e a promoção econômico-social dos garimpeiros.","§ 3º O Estado favorecerá a organização da atividade garimpeira em cooperativas, levando em conta a proteção do meio ambiente e a promoção econômico-social dos garimpeiros.","cf88,6,21,,,191,1197,,",par
2754,"§ 4º As cooperativas a que se refere o parágrafo anterior terão prioridade na autorização ou concessão para pesquisa e lavra dos recursos e jazidas de minerais garimpáveis, nas áreas onde estejam atuando, e naquelas fixadas de acordo com o art. 21, XXV, na forma da lei.","§ 4º As cooperativas a que se refere o parágrafo anterior terão prioridade na autorização ou concessão para pesquisa e lavra dos recursos e jazidas de minerais garimpáveis, nas áreas onde estejam atuando, e naquelas fixadas de acordo com o art. 21, XXV, na forma da lei.","cf88,6,21,,,191,1198,,",par
2755,"Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.","Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.","cf88,6,21,,,192,,,",art
2770,Parágrafo único. A lei disporá sobre:,Parágrafo único. A lei disporá sobre:,"cf88,6,21,,,192,1199,,",par
2771,"I - o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial de seu contrato e de sua prorrogação, bem como as condições de caducidade, fiscalização e rescisão da concessão ou permissão;","Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.Parágrafo único. A lei disporá sobre:I - o regime das empresas concessionárias e permissionárias de serviços públicos, o caráter especial de seu contrato e de sua prorrogação, bem como as condições de caducidade, fiscalização e rescisão da concessão ou permissão;","cf88,6,21,,,192,1199,443,",art-parag-inciso
2772,II - os direitos dos usuários;,"Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.Parágrafo único. A lei disporá sobre:II - os direitos dos usuários;","cf88,6,21,,,192,1199,444,",art-parag-inciso
2773,III - política tarifária;,"Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.Parágrafo único. A lei disporá sobre:III - política tarifária;","cf88,6,21,,,192,1199,445,",art-parag-inciso
2774,IV - a obrigação de manter serviço adequado.,"Art. 175. Incumbe ao Poder Público, na forma da lei, diretamente ou sob regime de concessão ou permissão, sempre através de licitação, a prestação de serviços públicos.Parágrafo único. A lei disporá sobre:IV - a obrigação de manter serviço adequado.","cf88,6,21,,,192,1199,446,",art-parag-inciso
2775,"Art. 176. As jazidas, em lavra ou não, e demais recursos minerais e os potenciais de energia hidráulica constituem propriedade distinta da do solo, para efeito de exploração ou aproveitamento, e pertencem à União, garantida ao concessionário a propriedade do produto da lavra.","Art. 176. As jazidas, em lavra ou não, e demais recursos minerais e os potenciais de energia hidráulica constituem propriedade distinta da do solo, para efeito de exploração ou aproveitamento, e pertencem à União, garantida ao concessionário a propriedade do produto da lavra.","cf88,6,21,,,193,,,",art
2776,"§ 1º A pesquisa e a lavra de recursos minerais e o aproveitamento dos potenciais a que se refere o ""caput"" deste artigo somente poderão ser efetuados mediante autorização ou concessão da União, no interesse nacional, por brasileiros ou empresa constituída sob as leis brasileiras e que tenha sua sede e administração no País, na forma da lei, que estabelecerá as condições específicas quando essas atividades se desenvolverem em faixa de fronteira ou terras indígenas. (Redação dada pela Emenda Constitucional nº 6, de 1995)","§ 1º A pesquisa e a lavra de recursos minerais e o aproveitamento dos potenciais a que se refere o ""caput"" deste artigo somente poderão ser efetuados mediante autorização ou concessão da União, no interesse nacional, por brasileiros ou empresa constituída sob as leis brasileiras e que tenha sua sede e administração no País, na forma da lei, que estabelecerá as condições específicas quando essas atividades se desenvolverem em faixa de fronteira ou terras indígenas. (Redação dada pela Emenda Constitucional nº 6, de 1995)","cf88,6,21,,,193,1200,,",par
2777,"§ 2º - É assegurada participação ao proprietário do solo nos resultados da lavra, na forma e no valor que dispuser a lei.","§ 2º - É assegurada participação ao proprietário do solo nos resultados da lavra, na forma e no valor que dispuser a lei.","cf88,6,21,,,193,1201,,",par
2778,"§ 3º A autorização de pesquisa será sempre por prazo determinado, e as autorizações e concessões previstas neste artigo não poderão ser cedidas ou transferidas, total ou parcialmente, sem prévia anuência do poder concedente.","§ 3º A autorização de pesquisa será sempre por prazo determinado, e as autorizações e concessões previstas neste artigo não poderão ser cedidas ou transferidas, total ou parcialmente, sem prévia anuência do poder concedente.","cf88,6,21,,,193,1202,,",par
2779,§ 4º Não dependerá de autorização ou concessão o aproveitamento do potencial de energia renovável de capacidade reduzida.,§ 4º Não dependerá de autorização ou concessão o aproveitamento do potencial de energia renovável de capacidade reduzida.,"cf88,6,21,,,193,1203,,",par
2780,Art. 177. Constituem monopólio da União:,Art. 177. Constituem monopólio da União:,"cf88,6,21,,,194,,,",art
2781,I - a pesquisa e a lavra das jazidas de petróleo e gás natural e outros hidrocarbonetos fluidos;,Art. 177. Constituem monopólio da União:I - a pesquisa e a lavra das jazidas de petróleo e gás natural e outros hidrocarbonetos fluidos;,"cf88,6,21,,,194,1204,,",art-inciso
2782,II - a refinação do petróleo nacional ou estrangeiro;,Art. 177. Constituem monopólio da União:II - a refinação do petróleo nacional ou estrangeiro;,"cf88,6,21,,,194,1205,,",art-inciso
2784,III - a importação e exportação dos produtos e derivados básicos resultantes das atividades previstas nos incisos anteriores;,Art. 177. Constituem monopólio da União:III - a importação e exportação dos produtos e derivados básicos resultantes das atividades previstas nos incisos anteriores;,"cf88,6,21,,,194,1206,,",art-inciso
